volume,abs_rms,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,ec_linear_x,ec_linear_y,ec_linear_z,subject,session,scan_id,condition
94,0.5309352844,0.04817667876,-0.1027217172,0.08748811807,-0.0105741499,0.00112869998,0.0005612331443,0.05038303004,-0.0475282943,-0.08473347493,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
95,0.5091390016,-0.007066199821,-0.05395598855,0.1101017562,-0.01035764348,0.0009161292692,-4.662301944e-05,-0.0006387660235,-0.02557336059,-0.03934705426,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
96,0.5145190014,0.0351348162,-0.007736105214,0.1285278827,-0.01054737158,0.0006686234265,0.0002951901115,0.02601778684,0.03088239,-0.1254543598,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
97,0.9979004091,-0.000382925576,0.9014340149,-0.07877390714,-0.01037263311,0.001259807032,-0.0008737847093,-0.02051971358,0.03626177751,0.06432028548,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
98,1.510417326,0.02445975422,-1.358090284,0.1182915123,-0.01143494993,0.001344545512,0.001074006082,-0.01257130843,-0.08810405747,-0.1861187222,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
99,0.5305441257,0.03317090726,0.006494067714,0.0881618514,-0.01087631285,0.0007013163995,-0.001752715325,0.06001492082,0.02380375038,-0.03726280822,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
100,0.4968900657,0.05458481473,0.1169632407,-0.04547280663,-0.01003838237,0.001026328653,0.000457588525,-0.04221154056,0.02563835823,0.124624838,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
101,2.167649384,0.02452835132,-2.067827536,0.08206548615,-0.01001827884,0.00135279668,-0.001191988587,-0.003142717671,0.04402429259,-0.1205190717,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
102,0.5137586577,0.08071567257,0.2548633572,0.03429924297,-0.009628371336,0.0007709918427,0.0004075746983,-0.04573627568,0.01453039663,0.02414043081,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
103,0.8755543511,0.02821501131,-0.6709215036,0.1597602994,-0.009976402856,0.001203720458,-0.002069866983,0.03120907107,-0.006283924065,-0.00215130915,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
104,0.9549599081,0.02767297517,-0.7927299588,0.1387627664,-0.009424183518,0.001230621361,-0.0008513172506,0.00789874001,0.04587576212,0.05238871261,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
105,0.2238440962,-0.055241223,-0.08246713419,0.1963090308,-0.000229644691,-0.0008330399287,0.0004185462603,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
106,0.1448761214,-0.06957539799,-0.01497728393,0.1145016572,-0.0004116664932,-0.0009893290699,0.0006522463518,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
107,0.09563468613,-0.0715255983,0.004344451999,0.0561877915,0.0001562020334,-0.0007146796561,0.0001847697713,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
108,0.1100753295,-0.05664987916,-0.01864539849,0.07978007458,-0.0002861894318,-0.0009738497902,0.000502310053,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,non-denoised
0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
1,0.3629378173,0.03239238488,-0.3403071272,0.03313104663,-0.00147018081,-0.0008283349453,0.001566865016,-0.03145326779,-0.01926361473,-0.01938617946,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
2,0.4194994199,0.04607236844,-0.3869157868,0.06526627335,-0.001947539975,-0.0006208246341,0.001838063239,0.03966145055,-0.007212487713,-0.1190911475,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
3,0.7837858821,0.02074306565,0.780750833,0.05517739378,-0.0006889788783,-0.0009967456572,0.0006953750271,-0.003453051837,0.07830115183,0.03252375302,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
4,0.2304738914,0.06148178528,-0.1514326997,0.0352973,-0.00159330864,-0.001169861411,0.002718679374,-0.06008450426,-0.03518643319,0.05971515299,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
5,1.259471567,0.03682699421,-1.249521793,0.0319224663,-0.00167679484,-0.0001441683416,0.0002383387327,0.02040702497,0.02316251326,0.00165408852,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
6,0.9959944526,0.06303452162,-0.9889943363,0.05625561348,-0.0007029032568,-0.0001583397388,0.00168306916,-0.02669123315,0.07808377155,-0.04405703248,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
7,0.3403825599,0.0331170411,0.325523468,0.05761566243,-0.0009703739197,-0.001003724989,0.001162360772,-0.04492389595,0.02624733386,0.09238112355,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
8,0.8432830846,0.06297705625,-0.8254746347,0.08186302491,-0.001454811078,-0.0007393749547,0.002152008936,-0.0239504745,0.003702236056,-0.06364776818,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
9,0.2302600209,0.02403361151,0.1891784576,0.05851489425,-0.002392793074,-0.001125920913,0.0008739934419,0.01391513451,-0.01414256089,0.06984641825,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
10,1.099978919,0.07277179041,-1.094124978,0.05534740406,-0.0003974660358,-0.0005134894163,0.00184160308,-0.02269986287,0.06744361217,0.01903945698,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
11,0.6422477092,0.04842925595,-0.6263332259,0.0897438935,-0.001247493667,-0.000692257192,0.0005448685843,-0.003254885776,0.0492640151,-0.06929122226,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
12,0.9742446581,0.04354841856,0.9678521726,0.05798288103,-0.00176505791,-0.0002567334741,0.001919921604,-0.01232505796,-0.001785648132,-0.0838028455,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
13,0.7371469844,0.02936958768,0.7324359137,0.08017503456,-0.001214724616,-0.0008363621309,0.0006935332203,0.01091800003,0.0465552614,0.001058138292,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
14,0.4390005054,0.05337391396,0.4107435468,0.06230274508,-0.001833370887,-0.0007032924332,0.002336510457,-0.02941105681,-0.02224761019,-0.08023645222,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
15,0.1392287044,0.01874723568,0.1141623507,0.03434360782,-0.001471265801,-0.0008678786107,-0.0002323515509,0.04636404744,0.02410941501,0.01403754122,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
16,0.772966493,0.05688313754,-0.7594161644,0.03716686283,-0.001706305193,0.0002215174463,0.0009818450781,-0.01316970659,0.07012484352,-0.0647463193,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
17,0.2430053737,0.05150541395,-0.1873212755,0.08091126398,-0.002296544146,-0.0003669331199,5.113547013e-05,-0.00440401719,0.04390155315,-0.07192288391,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
18,0.5791930444,0.04192193576,0.5705527036,0.03059391174,-0.001574673573,-0.0002708932734,0.001632544328,0.009065723132,0.05802259438,0.08520791731,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
19,1.299112308,0.04058025168,-1.294195916,0.01766225862,-0.0009239670471,-0.0006134349969,0.0005027680309,-0.04949389132,0.04623053076,-0.02135409967,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
20,0.3451183955,0.06600565569,-0.3143515874,0.04992234801,-0.001912942855,-0.0004855789884,0.0006707596476,0.06172633184,0.04828126195,-0.09280336017,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
21,1.197801757,-0.009279974571,1.192680516,0.05241376121,-0.0003228044952,-0.0009187703254,0.001435623737,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
22,0.188692046,0.02432483443,-0.1704030902,0.004853991187,-0.001218765043,-0.0005691205733,0.0004747944186,-0.008250408609,0.05361442031,0.0844388769,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
23,1.240120532,0.04051062073,-1.224036878,0.03073503936,-0.002502302406,5.269406302e-06,0.001053949818,-0.008579610395,0.02295832126,0.04141496251,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
24,1.630788687,0.0499561668,-1.612596311,0.08557180394,-0.00226285425,-0.000668800727,-0.0008909776225,-0.0006609020301,0.02796234321,-0.05471885851,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
25,0.1358714827,0.02677462248,0.119369391,0.02304871291,-0.001289021922,-0.0005208024522,-7.466040552e-05,0.02594530172,0.08066449094,0.05129839484,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
26,0.8867403239,0.01248542949,-0.8615635872,0.08114248441,-0.002846562769,-0.0004222931166,0.001143659931,-0.0157859456,0.009076913646,-0.05345280761,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
27,0.3857946805,0.04313019104,0.3628976262,0.06548459075,-0.00262480462,-0.0004063209344,0.001076817629,0.04518495934,0.0148534477,0.1073533662,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
28,1.590953614,0.03306207615,-1.572521829,0.09308915194,-0.002478039591,-0.0005967041361,-0.0004170298926,0.01778506465,0.05985139883,-0.05192491738,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
29,0.2603643165,0.04549120611,0.217088786,-0.009145356958,-0.002799707232,-0.0003379207628,0.001344766817,-0.04705622528,0.02815024184,0.1267955649,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
30,1.843066716,0.03455346247,-1.82418142,0.003904426663,-0.003182590008,-0.0004553365288,0.0008523867,-0.02923746103,-0.00764129285,-0.02671813598,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
31,0.8569048616,0.07636189115,-0.8327081148,0.06732736518,-0.002474754117,-0.0004889699048,8.830603474e-05,0.07425519246,0.01832878115,-0.03086907332,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
32,0.471838223,0.02048911455,-0.424390249,0.09159071192,-0.003107566154,-0.0001370262908,0.001445240108,-0.03709923834,-0.008436430566,-0.007037963813,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
33,0.1511450592,0.02231511807,-0.1050838424,0.001640580479,-0.001921217423,-0.0002510625345,0.0007513340679,0.06043638092,0.06940299175,0.07860219354,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
34,1.245638809,0.01985805459,-1.219206164,0.09317823967,-0.003369481303,-0.0002350272698,0.0007492434816,-0.03936709712,-0.02934297937,-0.04556177686,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
35,0.3388324952,0.05004213671,-0.2988395436,0.06528119039,-0.002467243234,6.929399387e-05,0.0004820931936,0.06900510222,0.07888561978,-0.03049927206,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
36,0.231835743,0.005430871819,0.1683324736,0.08826869989,-0.002726163482,-0.0004345429188,0.001423759386,-0.04769330781,-0.02501539027,0.02210242888,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
37,0.3638864967,0.02824584885,-0.3005187047,0.07773639927,-0.003261015285,-0.0001319975854,0.001658203779,0.01766441652,0.001918247513,-0.09415110952,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
38,0.6114812867,0.02132443292,0.6059095009,0.06655260944,-0.002152763074,-0.0008298511966,0.0005061220145,-0.01340828568,0.01180388885,0.06837416406,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
39,0.9359202632,0.0578812357,-0.900228205,0.01236696673,-0.003722519847,-0.0003941098403,0.001960460795,-0.04113214507,-0.05686660818,0.04955117703,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
40,1.670252502,0.01463879054,-1.661721754,0.002340388635,-0.001608044025,-0.0004487725673,6.020196815e-05,0.03357816208,0.0555728094,-0.02294656149,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
41,0.3137800268,0.05462981373,-0.2908789819,-0.02888749403,-0.001207126537,-0.0003020119912,0.001507785055,-0.06494847999,0.04536070683,0.1009267307,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
42,0.6432013541,-0.03297233423,-0.5929057196,0.05631709973,-0.00373218325,-0.00105695508,-0.00137657742,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
43,0.1301170001,0.02371580789,0.01197011442,-0.01082242407,-0.002600098262,-0.0004056991602,0.00023833866,-0.02460611974,0.0483898311,0.1284852184,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
44,1.158470175,0.06004861181,-1.137914491,0.07043792877,-0.002691109898,-9.210610006e-05,0.0008777645999,-0.003776934377,0.07019728724,-0.06778069164,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
45,0.8696164212,0.02194607211,0.8681122812,0.03655180754,-0.003084589029,-0.0004493890738,0.0003584136721,-0.0267438714,0.03899369281,0.1351874479,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
46,1.481717347,0.03861564574,-1.459767507,0.05314955808,-0.003253224073,-0.0005019913078,0.0009017863194,-0.01555673425,-0.02190179853,0.05648078903,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
47,1.366354743,0.01558786132,-1.351549688,0.08342603782,-0.002108677756,-0.00108749792,0.0005534331431,-0.03536839528,0.01334102785,-0.01225023077,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
48,0.2193385608,0.04709667665,-0.04149617059,0.06487781099,-0.003658137284,-0.001024845755,0.001847359585,-0.004760947846,-0.04229772887,0.09996796665,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
49,1.28262759,0.02052252575,-1.25721465,0.046555785,-0.003467331408,-0.0005316851311,0.0004006086674,-0.007795063989,0.0006070852966,0.07940698602,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
50,1.135771693,0.03863204929,-1.109608364,0.0836947827,-0.003079890041,-0.0005337201292,0.00201979815,-0.04770664043,-0.04711093462,-0.03368927192,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
51,0.6863884036,0.01401851446,-0.6554205336,0.1270469835,-0.002392168157,-0.0006505629863,-9.921403398e-05,0.05834038942,0.064925523,-0.006071646179,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
52,0.3189307985,0.05435307921,0.2777284246,0.05262935697,-0.002368666232,-0.0008134168456,0.002008020645,-0.08804892926,-0.01725144947,0.06610210657,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
53,0.8145183379,0.01134761474,-0.7716946401,0.1160757742,-0.003784511471,-0.0006827785401,0.0007839618484,0.002897312563,-0.0353022273,0.03105141632,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
54,1.106307933,0.02732119782,-1.085280454,0.03944277052,-0.002937076846,0.0001796081197,0.0009732609033,0.02318968736,0.07009915736,0.01673702783,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
55,0.4486679757,0.01954059247,-0.419312167,0.07545935542,-0.002358300146,-4.292517042e-05,0.0003251691523,-0.04654264538,0.06028509802,0.04381472687,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
56,0.6044519892,0.04317793423,-0.5899138406,0.04645284153,-0.001552017289,-0.0001413582067,0.001234229421,-0.02132269252,0.07513568665,0.03441351397,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
57,0.4930413116,0.03011356764,-0.4610359866,0.08160174681,-0.002491615945,-0.0005901692202,0.0001777228317,-0.04446072603,0.01617022041,0.001936575726,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
58,0.36219755,0.06388182855,-0.3093929599,0.04395370688,-0.002928738948,-0.001118828543,0.0007661533309,0.05905030609,0.01590000153,-0.07407671164,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
59,0.6336562085,0.01401876334,0.6233104674,0.07535883495,-0.00322332303,-0.0008542746655,-0.000883953122,0.01880456205,0.04958508132,0.06715353115,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
60,0.4798909007,0.04163848934,-0.4109847919,0.1223787146,-0.003713225015,-0.0002580345899,0.001624142402,-0.0353719662,-0.04989506927,0.05463829887,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
61,1.614290017,0.008460890609,-1.58217283,-0.001787003027,-0.0043823421,3.273555194e-05,-0.000100123485,0.03485221842,0.007880942856,-0.08342545239,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
62,0.3642493529,0.04646858736,0.3397962997,0.00264617531,-0.002588433912,-0.0005555826938,0.001438141335,-0.02538063888,0.008912171939,0.139098329,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
63,1.26816148,-0.04311786369,-1.199682877,-0.007793723919,-0.00655457098,0.0004680519633,-0.0003558272729,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
64,0.2054608776,0.01141312284,0.05539268316,0.09788920988,-0.003821464488,-0.0001371109247,-0.0003538053425,-0.02233377187,0.01392787829,0.09072223877,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
65,1.093760638,0.0001197683297,-1.051579719,0.11705629,-0.004294499289,0.0003193819139,0.001720400993,-0.03903214779,-0.07590561652,-0.06377108092,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
66,0.3180442181,0.01069830858,-0.2469919354,0.05980222349,-0.003564645303,1.700352368e-05,-0.0006075970014,0.08149650071,0.04470977608,0.04163274488,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
67,0.5824739613,0.01540568722,-0.5349655649,0.07967027476,-0.00368533982,0.0001267276239,0.001216730452,-0.01045152839,-0.0333853497,-0.1142968079,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
68,0.3577756982,0.02786434378,0.3074522601,0.1003088385,-0.003872423666,-0.0003801879648,-0.0006175006856,0.05002028468,0.01336605144,0.04513165351,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
69,0.3087329157,0.0325229415,-0.2107769538,0.01615852093,-0.004181820899,-0.0005933227367,0.001013741712,-0.01767614135,-0.02085474661,0.1175697421,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
70,1.750947279,0.01203988274,-1.715524609,0.1259262643,-0.004434859846,-0.0003922033939,-0.0003093511623,0.005159050471,-0.02181692443,0.00678811869,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
71,1.025838867,0.03120110275,-0.990698353,0.0772205595,-0.003882822581,-0.0003859474382,0.001238975092,-0.02397903028,-0.006021980429,0.1034082151,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
72,1.861708847,0.00180804371,-1.830515701,0.1681034962,-0.003906452563,-3.343211574e-05,0.0004579157103,-0.005981531274,-0.04922713762,-0.04420145815,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
73,0.4020120993,0.01400341276,-0.3592235856,0.08886878428,-0.002755335998,-0.0002063889697,0.0008182206657,0.02709993951,0.05414522463,0.1203629717,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
74,1.531123748,0.0257467218,-1.493011081,0.1717428943,-0.003883857047,8.645054913e-05,-0.0009723101393,-0.02807900329,-0.0001272453507,-0.01103540675,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
75,0.5846711735,0.0368419991,-0.5384658846,0.1086762017,-0.003355826717,-2.408605542e-05,-0.0002128049528,0.05445730296,0.07334714187,-0.008762951095,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
76,0.2189942062,0.001791357985,0.0131974513,0.1662233364,-0.003268734785,0.0001076680564,0.0002701990015,-0.04742172698,0.02183658392,-0.0198232029,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
77,0.4488357367,0.04698078216,0.3970525984,0.1415426698,-0.004009531345,-0.0003208499111,0.0006245983532,0.06019063315,0.04910111302,-0.07542292731,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
78,0.3562742257,0.009593586679,0.2768815124,0.175467111,-0.00374045549,-0.0004914516467,-0.0004039450432,0.01800049375,0.01196220182,-0.001133121628,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
79,0.2456331392,0.05296634834,-0.06884356416,0.1387061933,-0.00392386131,-5.533675721e-05,0.0001742667955,0.03198532206,-0.01504752842,0.01779848865,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
80,1.177561271,0.01040388394,-1.136563536,0.1413163621,-0.004151105881,6.977441899e-06,-0.0001160623433,0.01337549821,0.02906778804,-0.09073086586,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
81,0.4245739785,0.0459775175,0.3681177927,0.1425621356,-0.003991334233,-0.0001089672078,0.0007460550405,0.04419732934,-0.004543591309,-0.08982776812,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
82,0.5598821378,0.002496645005,0.5091224553,0.1838700777,-0.004376240075,-0.0001708176424,-0.001077847672,0.02002581001,-0.01278939604,0.03065517141,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
83,0.6256049455,0.02695325889,-0.5679636185,0.1760447816,-0.003366911784,-0.0001881286444,0.0004826677032,-0.01709470958,0.04719009521,-0.08596984993,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
84,0.6050968953,-0.03760537381,0.5472399215,0.1545762112,-0.005612974521,0.0006301882677,-0.001136300969,0.0,0.0,0.0,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
85,0.5926323977,0.01239870074,-0.5153455226,0.1574681086,-0.004367981106,0.0003629532002,-0.0008764151135,0.001813325755,0.02932129782,-0.1033621993,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
86,0.4671632965,0.0362824423,0.3391768098,0.04114699886,-0.007291316055,0.0001282497396,-5.497282473e-06,0.02181704927,-0.02396335799,-0.03178993528,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
87,0.5541246972,-0.003530806933,-0.3551993937,0.1338984209,-0.007875244133,-0.0003541494079,-0.001094141277,0.01571742929,-0.0144797918,0.008064477321,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
88,0.6354448038,0.02769686806,-0.4806321684,0.1018210991,-0.007710893173,0.0001895289461,0.0005591714289,-0.03301549102,-0.03792584397,-0.08565049521,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
89,0.4327913266,-0.003426744731,-0.1624100612,0.022894965,-0.007861653343,0.0004347216745,-0.001736236271,0.03777333202,0.04877242388,0.04641246967,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
90,1.361437982,0.06234546144,-1.257379559,0.08643494681,-0.008415972814,0.0001905919635,-0.001735850819,0.0265812183,-0.00872146644,-0.1511795219,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
91,0.485595556,-0.005346896871,0.2480057353,0.1398733851,-0.008758137934,0.0002495875815,-0.001668491517,-0.007359700254,-0.0002640382742,0.004648988458,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
92,0.6151037955,0.02802459398,-0.4023348065,0.0703702452,-0.008891576901,0.0003359887924,-0.0008742336067,0.03090242961,-0.03739699377,0.02132165274,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
93,1.493236635,-0.002449194604,-1.373740433,0.04967565368,-0.009845384397,0.001287368825,-0.0008694891003,0.01221908186,-0.01958023267,-0.09334421949,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
94,0.4640459759,0.03057850181,-0.1011466867,0.07303353733,-0.009162223898,0.001384434407,-0.0002457858645,0.05025126521,-0.04605214262,-0.08215454758,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
95,0.4645956321,-0.01147769063,-0.1003854751,0.1126837225,-0.009074114263,0.0008440658567,-0.0009652002482,-0.002295112775,-0.02622727899,-0.03993607486,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
96,0.4307444755,0.01706191807,0.02413701436,0.09096415777,-0.008892985061,0.0008908502641,-0.0006489421357,0.0221653194,0.03279533145,-0.1285617248,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
97,0.8696758471,-0.0008519097234,0.7883946039,-0.0617615413,-0.00883362256,0.001138404477,-0.001598644536,-0.0227028259,0.03638544162,0.0733185044,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
98,1.268519087,0.006831211651,-1.142023413,0.09398113813,-0.00954880286,0.001516793971,0.0001537036151,-0.01058570733,-0.08069472057,-0.1807079043,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
99,0.4870524089,0.02302111589,-0.04503644409,0.08755287703,-0.009601708502,0.0006212079898,-0.002591570374,0.06078890536,0.02259201758,-0.03532970141,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
100,0.4078463525,0.03428040237,0.06575443701,-0.06144504375,-0.008212774061,0.0009350720793,-0.0002954836527,-0.03974167871,0.02645160856,0.1277353569,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
101,2.018497462,0.01540632589,-1.932142457,0.07616780426,-0.008699263446,0.001394523191,-0.002066501416,-0.002214138339,0.04370281632,-0.1160881053,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
102,0.4430033535,0.05625301206,0.2549323685,0.02372356039,-0.00791945681,0.0007504566456,-0.0004375736753,-0.04429318953,0.01472996578,0.03119102018,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
103,0.7970048542,0.01546015453,-0.6048078244,0.1578524079,-0.00897630956,0.001098928857,-0.002722884528,0.02826319626,-0.005179554952,-0.00377727164,sub-14230,ses-OXF3TRI005,sub-14230_ses-OXF3TRI005,denoised
